image_url,transcription,translation
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00644.JPG,"**
KALENDARZE I KRAJOBRAZY. Rosz Haszana 1942 w Tarnowie (Krystyna Bernard)
RATUJMY WSPOMNIENIA
Ad for ""SZTYCHEJ REUWEN"" in Netanya.","**
עמוד נוסף מהעיתון ""נובי קורייר"", 1 באוקטובר 1978.
כתבה מאת קריסטינה ברנרד: ""לוחות שנה ונופים: ראש השנה 1942 בטרנוב"".
מדור בשם ""הצילו את הזיכרונות"".
פרסומת ל""שטיחי ראובן"" בנתניה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00645.JPG,"**
(Fragment of previous page) Rosz Haszana 1942 w Tarnowie","**
הגדלה של קטע מהעמוד הקודם: ""ראש השנה 1942 בטרנוב""."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00646.JPG,"**
חברי קבוצת 'למרחב' מפוניביז'
ב""ה, ח""א שבט תש""ד (2.2.44)
שלום חברים!
(פרוטוקול ישיבה העוסק בהקמת קרן עזרה הדדית, דמי חבר וכו').","**
מסמך מודפס בעברית המכיל פרוטוקול של חברי קבוצת ""למרחב"" מפוניבז', מתאריך 2 בפברואר 1944. הישיבה עסקה בהקמת קרן עזרה הדדית לחברים ובקביעת דמי חבר."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00647.JPG,"**
Zukorbrot - 2000
Lamet - 1000
Toledano - 1000
Imber - 800
Idelstein - 350","**
גב המסמך הקודם, ובו רשימת שמות וסכומים בכתב יד (ככל הנראה קשורים לפעילות הקבוצה): צוקרברוט, למט, טולדנו, אימבר ואידלשטיין."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00648.JPG,"**
Powiatowy Komitet Żydowski w Tarnowie. ul. Goldhammera 1.
SPIS ŻYDÓW TARNOWSKICH. Tarnów, 10.X.1945.
(Columns: L.p., Imię i nazwisko, rok urodzenia, zawód, uwagi).
Entries 1-54.","**
הוועד היהודי המחוזי בטרנוב.
רשימת יהודי טרנוב, מתאריך 10 באוקטובר 1945.
הטבלה כוללת: מספר סידורי, שם, שנת לידה, מקצוע והערות.
הדף כולל את הרישומים 1 עד 54."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00649.JPG,"**
(Continuation of list) Entries 57-117.","**
המשך רשימת יהודי טרנוב, רישומים 57 עד 117."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00650.JPG,"**
(Continuation of list) Entries 120-182.","**
המשך רשימת יהודי טרנוב, רישומים 120 עד 182."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00651.JPG,"**
(Continuation of list) Entries 183-246.","**
המשך רשימת יהודי טרנוב, רישומים 183 עד 246."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00652.JPG,"**
(Continuation of list) Entries 312-375.","**
המשך רשימת יהודי טרנוב, רישומים 312 עד 375."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00001.JPG,"**
*   ארכיון יד ושם
*   YAD VASHEM ARCHIVES
*   RECORD GROUP: O.75 : חטיבה
*   RECORD GROUP: אוסף מכתבים וגלויות : שם חטיבה
*   FILE NUMBER: 3872 : מספר תיק
*   INVENTORY NUMBER: 12612264 : מספר נכנסות
*   NUMBER OF PAGES: 500 : מספר עמודים
*   ITEM NUMBER: 12612299 : מספר פריט","**
*   ארכיון יד ושם
*   חטיבת רישום: O.75
*   שם חטיבה: אוסף מכתבים וגלויות
*   מספר תיק: 3872
*   מספר מלאי: 12612264
*   מספר עמודים: 500
*   מספר פריט: 12612299"
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00293.JPG,"**
[The document contains dense, handwritten Yiddish/Hebrew cursive. Partial transcription of legible words]:
*   ...13 יוני...
*   ...זונטאג... (Sunday)
*   ...מאנטאג... (Monday)","**
פנקס כתוב בכתב יד צפוף (כנראה ביידיש), המכיל רשימות של תאריכים, ימי שבוע ושמות. נראה כיומן תיעוד של התכתבויות או רישום כספי."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00313.JPG,"**
*   Kochani Rodzice
*   Formu
*   Pozwól mi dzisiaj
*   jem płaczę","**
*   הורים אהובים
*   [של?] פורמו
*   הרשו לי היום
*   אני בוכה"
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00333.JPG,"**
*   R. KLAHR, TARNÓW
*   UL. KATEDRALNA 1.
*   poleca na sezon szkolny
*   po cenach konkurencyjnych;
*   Zeszyty, bruliony, bloki rysunkowe w najlepszym wykonaniu i jakości z fabryki wyrobów papierowych „POSTĘP“ w Wieliczce.","**
*   ר' קלהר, טרנוב
*   רחוב קתדרלנה 1.
*   ממליץ לעונת הלימודים במחירים תחרותיים; מחברות, פנקסים, בלוקי רישום בביצוע ובאיכות הטובים ביותר ממפעל מוצרי הנייר ""פּוֹסְטֶנְפּ"" (קדמה) בווייליצ'קה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00353.JPG,"**
*   אינסולין 13,000
*   לשלם במזומן ע""י נתנאל
*   מיום 24.9.46
*   Printed by The Printing and Stationery Services, M.E.F.","**
*   אינסולין 13,000
*   לשלם במזומן על ידי נתנאל מיום 24.9.46.
*   הודפס על ידי שירותי הדפוס והמשרד של כוחות המשלוח למזרח התיכון (M.E.F)."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00373.JPG,"**
*   Platzkarte (Berth) hard class.
*   In case passenger interrupts the journey, the occupying berth is cancelled.
*   No refund is made on the unused portion of the trip.","**
*   כרטיס מקום שמור (דרגש) מחלקה קשיחה.
*   במקרה שהנוסע קוטע את הנסיעה, המקום בדרגש מבוטל.
*   לא יינתן החזר כספי על החלק הבלתי מנוצל של הנסיעה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00377.JPG,"**
*   KVITAS Nr. 55
*   Priimta iš Sletneris Tenelis
*   Vario mokestis IX X XI XII
*   Lt 7 ct - Septyni rubliai -
*   1941 m. II 4 d.","**
*   קבלה מס' 55
*   התקבל מ: סלטנריס טנליס
*   אגרת נחושת עבור חודשים 9-12.
*   7 ליטאס - שבעה רובל.
*   4 בפברואר 1941."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00380.JPG,"**
*   ALLIED FORCE HEADQUARTERS, April, 1945
*   SPECIAL ORDER OF THE DAY
*   Soldiers, Sailors and Airmen of the Allied Forces in the Mediterranean Theatre.
*   Final victory is near. The German Forces are now very groggy and only need one mighty punch to knock them out for good...","**
*   מפקדת כוחות בעלות הברית, אפריל 1945.
*   פקודת יום מיוחדת.
*   חיילים, מלחים ואנשי צוות אוויר של כוחות בעלות הברית בזירת הים התיכון.
*   הניצחון הסופי קרוב. הכוחות הגרמניים חבוטים מאוד כעת וזקוקים רק למהלומה אדירה אחת כדי להכריעם סופית..."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00393.JPG,"**
[Polish poem with Hebrew insertion]:
*   W szepcie zastygnę w dziękczynnej zadumie...
*   Jak wicher mnie porwał krzyk שמע ישראל
*   Bo zaklął mnie urok legendy prastarej.","**
*   אקפא בלחישה בהרהור של תודה...
*   כסערה סחפה אותי הצעקה ""שמע ישראל""
*   כי כישף אותי קסמה של אגדה עתיקת יומין."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00413.JPG,"**
*   1 2 3 4 5 6 7 8 9 0
*   כל איש אשר כוונתו לטוב ואוהב ללמוד קריאה מחברת את הילד ""בוורדי"" כי זה היתרון.
*   בית חרושת ""בוורדי"" בארץ-ישראל.","**
*   1 2 3 4 5 6 7 8 9 0
*   כל מי שכוונתו טובה ואוהב ללמוד - הקריאה מחברת את הילד ל""בוורדי"", כי בזה היתרון.
*   בית חרושת ""בוורדי"" בארץ ישראל."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00433.JPG,"**
*   שלום רב
*   מה אכתוב ומה אדבר ידידי [היקר?] על המכתב המענין שלך שקבלתי אתמול.
*   ז.","**
*   שלום רב.
*   מה אכתוב ומה אדבר ידידי [היקר?] על מכתבך המעניין שקיבלתי אתמול.
*   ז."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00453.JPG,"**
*   ז""ו
*   כמה ימים עברו? האם את זוכרת? בטח לא...
*   מחר יום חמישי אני מקוה לבא אליך.
*   דני.","**
*   ז""ו
*   כמה ימים עברו? האם את זוכרת? בטח לא...
*   מחר, יום חמישי, אני מקווה לבוא אלייך.
*   דני."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00473.JPG,"**
*   שמעון
*   איך לכתוב לך? מאיפה להתחיל?
*   אתמול קבלתי את מכתבך וכל כך הרגשתי רע.
*   שרה.","**
*   שמעון.
*   איך לכתוב לך? מאיפה להתחיל?
*   אתמול קיבלתי את מכתבך והרגשתי כל כך רע.
*   שרה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00493.JPG,"**
*   ISRAEL ישראל
*   הלו עקיבא היקר וב""ב. שלום רב רב לכם...
*   להרב ד""ר הרב קוק 40, נתניה.","**
*   ישראל.
*   שלום עקיבא היקר ובני ביתו. שלום רב לכם...
*   לכבוד הרב ד""ר הרב קוק 40, נתניה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00513.JPG,"**
*   18/XI 81
*   ידידי היקר. מה אומר לך, קבלתי את מכתבך ומאד נהניתי.
*   זמיר.","**
*   18 בנובמבר 81.
*   ידידי היקר. מה אומר לך, קיבלתי את מכתבך ומאוד נהניתי.
*   זמיר."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00533.JPG,"**
*   כרטיס מעבר ""אגד"" בע""מ
*   בקו: תל-אביב - ירושלים העיר
*   2500 פרוטות
*   שמור לבקורת עד גמר הנסיעה.","**
*   כרטיס מעבר ""אגד"" בע""מ.
*   בקו: תל-אביב - ירושלים העיר.
*   מחיר: 2500 פרוטות.
*   יש לשמור לביקורת עד סוף הנסיעה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00553.JPG,"**
*   POST-CARD כרטיס-דואר
*   ... 1929","**
*   כרטיס דואר.
*   שנת 1929."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00573.JPG,"**
*   2.V.46 רחובות
*   חביבים שלי! קבלתי את המכתב שלכם...
*   שרה.","**
*   2 במאי 1946, רחובות.
*   אהוביי! קיבלתי את מכתבכם...
*   שרה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00577.JPG,"**
*   24.XII.46 רחובות
*   חביבה וכל היתר! קבלתי את מכתבך מאתמול.
*   שמעון.","**
*   24 בדצמבר 1946, רחובות.
*   חביבה וכל השאר! קיבלתי את מכתבך מאתמול.
*   שמעון."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00580.JPG,"**
*   ידידי היקר. מה אומר לך? קבלתי את מכתבך...
*   שרה.","**
*   ידידי היקר. מה אומר לך? קיבלתי את מכתבך...
*   שרה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00097.JPG,"**
Tarnów. 10/III 1941 r.
Miły Towiu!
W pierwszych moich słowach jest pytanie, gdzie Tow się znajduje, i dlaczego od niego nie mam żadnego pisma. Wprawdzie muszę przyznać się, że ja popełniłem błąd, nie pisząc do niego. Ale całkiem zbić z tropu nie dam się. Mogę żądać choć to, że w wypadku kiedy Ty piszesz do mnie kilka słów, może on się nadwyrężyć i do mnie kilka słów nakreślić. Było to, i jest [...] pismo był on zawsze leniwy. Zmusza mnie to do pisania, gdyż tym zapewnia się, że mi odpisze, i nie da się powstydzić, nie dając żadnej odpowiedzi.
Koledzy Twoi wszyscy Cię pożegnali. Ale tak jak jest mi wiadomo, że Golda otrzymała Twój list, i wspominała że [...] posiadasz też szanse wyjazdu, do Joska D. albo do Etki S. Wróć mi wóz co do narzekania. Czy zostałeś z Lewem po [...]? Jak układa Ci się życie, praca i utrzymanie? Czy Tow też ma coś w rodzaju jak Ty, myślę wyjazd. Czy pozostaje we Wilnie. Tu ludzi jeszcze zostało z dawna, i kto z Tarnowa.
Mogę Cię powiadomić, że Twoi rodzice otrzymali paczkę od Ciebie. Ja jej nie widziałem, tylko z opowiadania dowiedziałem się. U was już długo nie byłem. Listu Twego rodzicom nie pokazałem. Nie chciałem im narobić zmartwienia pisząc słowem ""niedołęga"". To wszystko zależy od szczęścia. Nie troszcz się, przyjdzie kolejka na Ciebie. Żądam choć jedno, przed Twoim odjazdem pismo, i miejsce stałego pobytu. Nawiążesz kontakt z kimś, a ta osoba mi prześle. O ile możliwe poślij mi zdjęcie.","**
טרנוב. 10/III 1941.
טובי היקר!
במילותיי הראשונות נמצאת השאלה, היכן טובי נמצא, ומדוע אין לי שום מכתב ממנו. אמנם עליי להודות שאני עשיתי טעות בכך שלא כתבתי אליו. אך לא אתן שיבלבלו אותי לגמרי. אני יכול לדרוש לפחות שבמקרה שבו אתה כותב אליי כמה מילים, הוא יוכל להתאמץ ולשרבט לי כמה מילים. זה היה, והינו [...] מכתב הוא תמיד היה עצלן. זה מאלץ אותי לכתוב, שכן בכך מובטח לי שהוא יענה לי, ולא יבייש את עצמו בכך שלא ייתן שום תשובה.
כל חבריך נפרדו ממך. אך כפי שידוע לי, גולדה קיבלה את מכתבך, והזכירה ש[...] יש לך גם סיכויים לנסיעה, ליוסק ד. או לאתקה ס. החזר לי תשובה לגבי התלונות. האם נשארת עם לב אחרי [...]? איך מסתדרים לך החיים, העבודה והפרנסה? האם גם לטובי יש משהו בדומה לך, אני מתכוון לנסיעה. האם הוא נשאר בווילנה. כאן נשארו עוד אנשים מפעם, ומי מטרנוב.
אני יכול להודיע לך שהוריך קיבלו חבילה ממך. אני לא ראיתי אותה, רק נודע לי מסיפורים. אצלכם לא הייתי כבר זמן רב. את מכתבך לא הראיתי להורים. לא רציתי לגרום להם צער בכך שאכתוב במילה אחת ""חדל אישים"" (niedołęga). הכל תלוי במזל. אל תדאג, יגיע תורך. אני מבקש לפחות מכתב אחד לפני נסיעתך, ומקום מגורים קבוע. תיצור קשר עם מישהו, והאדם הזה ישלח לי. אם אפשר, שלח לי תמונה."
